Cluster1	Cluster2	CosineDistance	EuclideanDistance
0	207	0.33951958983462094	5.999834777458693
0	208	0.5047748165793078	8.68843087128492
0	209	0.4887406082311414	8.59437514880795
0	210	0.33074657305891786	5.622076415738474
0	211	0.4579399674210307	7.512093128155203
0	212	0.5018464304834283	8.67132927805044
0	213	0.5080656551782139	8.707609084510114
0	214	0.4888269064461477	8.594884123991106
0	215	0.42280228038233103	7.36198870319229
0	216	0.4902191843149156	8.603091428543182
0	217	0.4975717922334505	8.646304930548085
0	218	0.5197274206327289	8.775233606673918
0	219	0.5096190230483268	8.716647078068705
0	220	0.45990647219704195	7.469751090243406
0	221	0.37353320689272473	6.286817132366826
0	222	0.5204062999241116	8.779154263477855
0	223	0.5267405889055724	8.815651950407599
0	224	0.3974594426487843	6.653553044064571
0	225	0.49016165217157814	8.602752438819529
0	226	0.5018867029837644	8.671564695679507
0	227	0.48108307995291766	8.549091447150062
0	228	0.33454362412116	5.933869749340778
0	229	0.47710760884829506	8.52548717772306
0	230	0.5189277238403374	8.770612957628213
0	231	0.3547559373408349	6.230353427766514
0	232	0.43165402152488086	7.181288701355248
0	233	0.4846960985545139	8.570487274310851
0	234	0.37020099801672957	6.0793544121059275
0	235	0.4403367749933327	7.360886786059666
0	236	0.4897416675252142	8.600277409045212
0	237	0.5136462730819532	8.740035387894592
0	238	0.365513913496633	6.097324818125589
0	239	0.49859586438485826	8.652306588870335
0	240	0.5004541526146602	8.663186620715035
0	241	0.48355696211643096	8.563747226233373
0	242	0.3809896417240246	6.44062210949593
0	243	0.526775108191575	8.815850433921844
0	244	0.5203142484947716	8.778622751612517
0	245	0.3712388686681005	6.263840353992768
0	246	0.49684688722739767	8.64205404625381
0	247	0.4917207732560249	8.6119343413081
0	248	0.4007168136353745	6.662300659510404
0	249	0.4896841353818766	8.599938308399405
0	250	0.4157046463729216	7.157612642298117
0	251	0.4241304124215436	6.981426319791611
0	252	0.5143021395160009	8.743838417433656
0	253	0.4832002628277383	8.561635615256083
0	254	0.4343607337929508	7.416805383372395
0	255	0.36362384309777973	6.039104646180854
0	256	0.3910822765122244	6.099402045485695
0	257	0.49421191506253936	8.626584774020628
0	258	0.5167012298931755	8.757735430334659
0	259	0.30070102635651375	5.4070886181681495
0	260	0.4837640778324461	8.564973084029388
0	261	0.4297243021712286	6.926713002801395
0	262	0.4969362053005377	8.21424741861167
0	263	0.5042340144319352	8.685275155403742
0	264	0.5060060044467307	8.695610889190808
0	265	0.4977700485807266	8.333420848472697
0	266	0.40725962147671146	6.665161718071669
0	267	0.43064257427638397	7.421951266719787
0	268	0.4998016414919153	8.562031581982813
0	269	0.4468088463352655	7.3493131956194
0	270	0.48114636531058896	8.549466675554559
0	271	0.3383180251299207	6.002475142800416
0	272	0.330700538925883	5.658534680651075
0	273	0.520118639207424	8.777493182033945
0	274	0.5202624695657677	8.778323762045742
0	275	0.4983542293828408	8.650890842562184
0	276	0.3837594735305132	6.099738758670205
0	277	0.48947126645152794	8.598683519732642
0	278	0.5209240892141492	8.782143418338237
0	279	0.4685387207896654	7.685109776230677
0	280	0.521510917076192	8.785529897717677
0	281	0.47784977349734914	8.52989872228539
0	282	0.5097743598353381	8.717550362062715
0	283	0.5049314753879592	8.670174518068038
0	284	0.3900786051431514	6.609154114205565
0	285	0.31207421655768175	5.736185213017389
0	286	0.5040959372879251	8.684469256946839
0	287	0.41029645015649696	6.577721061487226
0	288	0.3881119055235501	6.38427106536131
0	289	0.3275177733202277	5.7779595212467525
0	290	0.5279890364159965	8.82282759794838
0	291	0.37627162737274356	6.27779213641566
0	292	0.3941385872031482	6.368435857009324
0	293	0.4993996719690452	8.444591819346618
0	294	0.36050822850294506	6.182770854860193
0	295	0.4158351341061861	6.911476280741938
0	296	0.3387637673796762	6.03770921704755
0	297	0.3292599539996275	5.843954456450436
1	2	0.7183478268392982	11.058171786751466
1	3	0.6426839049551498	9.537386156273508
1	4	0.6225889105566945	9.239077021958797
1	5	0.6697124660656055	10.722853717025831
1	6	0.6229107721812874	9.037878723081095
1	7	0.6448909835442544	9.070897372273706
1	8	0.5740729483028415	8.545296647181335
1	9	0.6091513701429226	8.597579156189187
1	10	0.7114537254887617	10.48938562949965
1	11	0.509837535852368	7.582171353858154
1	12	0.6276614646138237	8.993308169785726
1	13	0.5736534501662611	8.23173128038379
1	14	0.4821868300122305	7.455937023110118
1	15	0.5364443673525583	8.103543825053663
1	16	0.7074645836281848	9.210551727068879
1	17	0.647579796265878	10.548237109699846
1	18	0.6356622048352555	10.45300464567241
1	19	0.7446230407723754	11.29384878631564
1	20	0.6322571787122205	10.42563559458225
1	21	0.5632069511083588	8.732092138003123
1	22	0.7378129885263054	11.243138497114856
1	23	0.7578807638966087	11.356918236772453
1	24	0.6040579710144927	9.222864223753698
1	25	0.7241928840341654	11.141025490482994
1	26	0.6901426228038154	10.881551510024025
1	27	0.5499419453246146	7.871180765963094
1	28	0.5702112952878727	8.211090894687414
1	29	0.6833325705577454	10.828910661855558
1	30	0.5273982708160304	7.714313543323175
1	31	0.678225031373193	10.789261479142404
1	32	0.7037627272959555	10.986076531274502
1	33	0.8042109979254878	11.728214715299309
1	34	0.6424722570813255	10.507528884819024
1	35	0.6362407387560167	9.11384860883885
1	36	0.7275979101572004	11.166641283350174
1	37	0.5944255928799743	8.573412468821514
1	38	0.5455238930571156	8.01905892997732
1	39	0.7027640560948147	10.13097896029192
1	40	0.5776272064596037	8.736505629383233
1	41	0.7122752926035429	11.050902631893551
1	42	0.6577948746349831	10.629185850136157
1	43	0.5629675586491999	8.687311883149013
1	44	0.6824345606754736	9.709440902049174
1	45	0.6018945017012	8.583381353211287
1	46	0.6670327181254401	9.651847660697205
1	47	0.6845226443410372	10.819804215664261
1	48	0.6006740183847668	8.796887834666968
1	49	0.6867375966807805	10.85526299515021
1	50	0.721221024852654	11.080308778657095
1	51	0.7020602142344379	10.973065354098011
1	52	0.7293004232187179	11.179427169436487
1	53	0.6364227027019465	9.233026437567977
1	54	0.7003577011729205	10.96003873075236
1	55	0.6594973876965005	10.642617446965243
1	56	0.661199900758018	10.656032113698009
1	57	0.6050169697279406	10.204040816244898
1	58	0.6867375966807805	10.85526299515021
1	59	0.7344079624032704	11.217697388228903
1	60	0.623744613404633	10.356896548795348
1	61	0.7139778056650605	11.063822271950418
1	62	0.725895397095683	11.153840740538934
1	63	0.7037627272959555	10.986076531274502
1	64	0.7139778056650604	11.063822271950418
1	65	0.688440109742298	10.868415200920134
1	66	0.6918451358653329	10.894671979964354
1	67	0.6203395872815981	10.329272847157268
1	68	0.719085344849613	11.102490987271684
1	69	0.517654015303018	7.9479599915456856
1	70	0.676808756354183	9.647776522947382
1	71	0.5799443337496802	8.40218158151787
1	72	0.6499680577925695	9.947951281237637
1	73	0.6833325705577455	10.828910661855558
1	74	0.7446230407723754	11.29384878631564
1	75	0.7122752926035429	11.050902631893551
1	76	0.7235799863473633	11.110530030156994
1	77	0.6969526750498855	10.933938924658545
1	78	0.6809788521843368	9.643204768756984
1	79	0.7139778056650604	11.063822271950418
1	80	0.6452218530927275	9.563251660022607
1	81	0.6640920553039766	9.810448407651084
1	82	0.650984822388913	10.575288870469569
1	83	0.671414979127123	10.736168130317678
1	84	0.6050169697279406	10.204040816244898
1	85	0.7565406322029978	11.38204816402405
1	86	0.7293004232187179	11.179427169436487
1	87	0.6850350836192629	10.842094834863016
1	88	0.6310976206527354	8.711146421222873
1	89	0.6348509967703866	9.435516655318036
1	90	0.6594973876965005	10.642617446965243
1	91	0.6848920242065825	10.537698225904306
1	92	0.6679634926464771	9.499903329261096
1	93	0.6441747701428431	10.521115794012553
1	94	0.6901426228038154	10.881551510024025
1	95	0.6606290455130182	10.019817098823586
1	96	0.7412180146493403	11.268522167380011
1	97	0.7327054493417529	11.204955172072902
1	98	0.6680099530040879	10.709522750852178
1	99	0.5570545259404491	8.079932309273943
1	100	0.5931248234385822	8.882452318119896
1	101	0.6618108465590351	9.624468062575112
1	102	0.7003577011729205	10.96003873075236
1	103	0.6629024138195355	10.669429914193051
1	104	0.6909280107289014	9.796917466057101
1	105	0.7871858673103128	11.605769149479944
1	106	0.7326664207975518	11.11586474277156
1	107	0.6969526750498855	10.933938924658545
1	108	0.6626771767898282	10.276892160164731
1	109	0.7633506844490678	11.43214229928146
1	110	0.6697124660656055	10.722853717025831
1	111	0.6157483950333893	9.056887483255698
1	112	0.6345906690101208	9.348916841300003
1	113	0.6598800059366843	9.42995420355683
1	114	0.7443048828577986	10.656032113698009
1	115	0.681630057496228	10.815710417570115
1	116	0.6766524433256882	10.510927258654903
1	117	0.5284189969756125	8.2778287599824
1	118	0.7037627272959555	10.986076531274502
1	119	0.570563127712026	8.887046294283305
1	120	0.6412561763230987	10.066220650568962
1	121	0.681823231360124	9.585218684701987
1	122	0.6870497924100607	9.682019241802788
1	123	0.7156803187265779	11.076726842845787
1	124	0.6644960451913	9.733426520847354
1	125	0.5965044044203531	10.133798771981827
1	126	0.7032727499791276	10.332701282998405
1	127	0.60814078913966	9.299013675051679
1	128	0.6517673967383564	9.528019902650609
1	129	0.650984822388913	10.575288870469569
1	130	0.7769707889412079	11.53167775463461
1	131	0.626321916126225	8.922981107047947
1	132	0.6975941876181629	10.208414896245035
1	133	0.5435260094676778	8.422818860157234
1	134	0.7327054493417529	11.204955172072902
1	135	0.6046739065298468	9.287057289937215
1	136	0.5287286583746189	8.507724581286139
1	137	0.6243379664698427	9.220924423067538
1	138	0.6017283875715449	9.312182058673333
1	139	0.6850350836192629	10.842094834863016
1	140	0.6531129637158097	9.37212540963241
1	141	0.6697124660656055	10.722853717025831
1	142	0.6561988972193313	9.704944154557712
1	143	0.6784723809743637	9.51301471561943
1	144	0.7037667061055254	10.128070207223535
1	145	0.7361104754647879	11.230425146876312
1	146	0.6338010844690448	9.659171384582358
1	147	0.712836971436787	11.044178446177897
1	148	0.6599166895345934	9.442586985545422
1	149	0.6230342849770248	9.627765968853854
1	150	0.6168592674429321	9.043206944261236
1	151	0.725895397095683	11.153840740538934
1	152	0.6665753352725912	10.344628454830106
1	153	0.6667872901294116	9.693079093504043
1	154	0.7463255538338929	11.306490821376787
1	155	0.7012462079327829	10.768645171091007
1	156	0.6038875109646828	9.269628925052137
1	157	0.6901426228038154	10.881551510024025
1	158	0.7357403639296753	10.688693244045602
1	159	0.6546243874772132	9.776643925187686
1	160	0.6244597508920726	9.230826792075888
1	161	0.7361104754647878	11.230425146876312
1	162	0.7395155015878229	11.255837487766977
1	163	0.6038901351928125	9.084885656533617
1	164	0.6155788459232989	8.955989647542777
1	165	0.6448985243091753	9.54473890770861
1	166	0.650984822388913	10.575288870469569
1	167	0.7122752926035429	11.050902631893551
1	168	0.7480280668954103	11.319118736880174
1	169	0.681630057496228	10.815710417570113
1	170	0.6731174921886405	10.74946605223549
1	171	0.7974009456794178	11.679390534839825
1	172	0.7293004232187179	11.179427169436487
1	173	0.5550182197290991	8.357521358950036
1	174	0.7327054493417529	11.204955172072902
1	175	0.7467119246811091	10.230257243359334
1	176	0.7701607366951378	11.482017884234352
1	177	0.708870266480508	11.02501793232842
1	178	0.7531356060799629	11.356918236772453
1	179	0.7293004232187179	11.179427169436487
1	180	0.5711547077748919	9.09710776095966
1	181	0.8314512069097677	11.921512025728608
1	182	0.6731809351284679	9.484083814738707
1	183	0.7306779015711371	11.137819374014073
1	184	0.6036104975139231	9.461462591820421
1	185	0.6935476489268505	10.907776667897757
1	186	0.5229776746901155	8.383032074218109
1	187	0.6901426228038154	10.881551510024025
1	188	0.6390672309582905	10.480302223403557
1	189	0.650984822388913	10.575288870469569
1	190	0.7207878579111304	11.11535066510109
1	191	0.6680099530040879	10.709522750852178
1	192	0.6609893895513019	10.065727869906896
1	193	0.5708522214471027	8.880693500914962
1	194	0.7224903709726479	11.128195482371682
1	195	0.7105727795420255	11.037967869761061
1	196	0.6506993602772437	9.465026925153332
1	197	0.6935476489268504	10.907776667897757
1	198	0.6990170130514965	10.919412076238489
1	199	0.7122752926035429	11.050902631893551
1	200	0.6185019979993884	8.799092923772264
1	201	0.7190853448496128	11.102490987271684
1	202	0.7003577011729205	10.96003873075236
1	203	0.702060214234438	10.973065354098011
1	204	0.7514672596178728	11.305788856953084
1	205	0.6715305960493511	9.46481729564334
1	206	0.6765225183116754	10.776012666083492
1	207	0.5786051733117713	8.815313412856819
1	208	0.7378129885263054	11.243138497114856
1	209	0.633959691773738	10.439329089397207
1	210	0.5803554926339485	8.623946253287519
1	211	0.7385827151195845	10.537939232378692
1	212	0.6986551881114029	10.94699660609601
1	213	0.7565406322029978	11.38204816402405
1	214	0.6560923615734655	10.615737258948169
1	215	0.657188488464183	9.990046066368425
1	216	0.7190853448496128	11.102490987271684
1	217	0.7105727795420255	11.037967869761061
1	218	0.7310029362802354	11.192198449029082
1	219	0.6697124660656055	10.722853717025831
1	220	0.6698407074793588	9.996598060796263
1	221	0.713985828171983	9.836128969598557
1	222	0.7582431452645153	11.394592344348153
1	223	0.691845135865333	10.894671979964354
1	224	0.5864547110964133	9.058201830836143
1	225	0.7463255538338929	11.306490821376787
1	226	0.7190853448496128	11.102490987271684
1	227	0.7207878579111304	11.11535066510109
1	228	0.5178079370747883	8.320670651498164
1	229	0.688440109742298	10.868415200920134
1	230	0.7361104754647878	11.230425146876312
1	231	0.5822743813780333	8.92803172972035
1	232	0.6211422197778165	9.543712536512809
1	233	0.6220421003431156	10.343093919941687
1	234	0.6145057345891964	9.000629859542096
1	235	0.6369328332294493	9.755709997279562
1	236	0.7224903709726479	11.128195482371684
1	237	0.7173828317880955	11.089616397185914
1	238	0.668336740656515	9.419427985964244
1	239	0.6935476489268504	10.907776667897757
1	240	0.7888883803718303	11.618071777912835
1	241	0.7412180146493403	11.268522167380011
1	242	0.6185201037203182	9.228118078205659
1	243	0.7293004232187179	11.179427169436487
1	244	0.708870266480508	11.02501793232842
1	245	0.5836375937178064	8.888832199365712
1	246	0.678225031373193	10.789261479142404
1	247	0.5641566562515206	9.862317482338975
1	248	0.602075967283552	9.169881934565872
1	249	0.6867375966807805	10.85526299515021
1	250	0.6776117845040187	10.023555024480993
1	251	0.5107663201537174	8.555805868470657
1	252	0.7241928840341654	11.141025490482994
1	253	0.678225031373193	10.789261479142404
1	254	0.693337245640084	10.247503982359838
1	255	0.6172248441721664	9.022330573615212
1	256	0.5845231610267649	8.705352564101359
1	257	0.7429205277108579	11.28119258422836
1	258	0.674820005250158	10.762747543907064
1	259	0.5303401822583673	8.243890749753879
1	260	0.6101245089124931	10.245954901166346
1	261	0.7287463614326855	10.151404848993229
1	262	0.6421184907006718	10.17756191039432
1	263	0.7156803187265779	11.076726842845787
1	264	0.7037627272959555	10.986076531274502
1	265	0.6836487933371811	10.586090218888604
1	266	0.6419278042822478	9.441309336922755
1	267	0.7020326112259458	10.332729848517717
1	268	0.7085522232194745	10.945365247818971
1	269	0.6589505903934728	9.884824255741394
1	270	0.7122752926035429	11.050902631893551
1	271	0.6070032349663775	9.035831920935742
1	272	0.5081879825891145	8.09635846588843
1	273	0.7599456583260329	11.407122730101216
1	274	0.7327054493417529	11.204955172072902
1	275	0.7497305799569278	11.33173258002968
1	276	0.6632666810913399	9.302358709006029
1	277	0.7395155015878229	11.255837487766977
1	278	0.725895397095683	11.153840740538934
1	279	0.6470170758083933	9.945657332385968
1	280	0.7241928840341654	11.141025490482994
1	281	0.664604926881053	10.682810911908524
1	282	0.7327054493417529	11.204955172072902
1	283	0.7605479588295311	11.395985289812531
1	284	0.6413970143593792	9.474874280452772
1	285	0.6215729405321625	9.084885656533615
1	286	0.7310029362802354	11.192198449029082
1	287	0.6457327265456843	9.394116941287026
1	288	0.7099190009532583	9.810578422274185
1	289	0.6152701835961105	8.995337668661614
1	290	0.678225031373193	10.789261479142404
1	291	0.6364411512385493	9.268665668007781
1	292	0.6942570293691493	9.662326025222239
1	293	0.6752959025292989	10.600774369524148
1	294	0.5702199493034928	8.779227183070999
1	295	0.6830792202936273	9.880407328627289
1	296	0.5441085176519809	8.576189154173502
1	297	0.6201746311934261	9.06739692937449
2	3	0.7361671363011864	11.213830746002902
2	4	0.7362124716884635	11.077379353138237
2	5	0.715897402837838	11.932099563781724
2	6	0.631792787834787	10.120094975544923
2	7	0.6490981370288527	10.152312270829954
2	8	0.7246848854761728	10.678384361034373
2	9	0.661527419427782	10.058375533223392
2	10	0.8134625523582334	12.20143434191243
2	11	0.5452258799571954	8.997467255493756
2	12	0.6576218446444667	10.250609737961932
2	13	0.6419840225629034	9.821651783177817
2	14	0.6262250526816505	9.594263761193014
2	15	0.6952297967699792	10.312927881134506
2	16	0.5855927522896468	9.489636488930518
2	17	0.6555570282193257	11.418187246669236
2	18	0.8390923343506339	12.918010682763812
2	19	0.6907555800801245	11.720708169731042
2	20	0.8189788761444632	12.762249018100219
2	21	0.7627942655649202	11.214450003851677
2	22	0.6756704864254965	11.59202311936963
2	23	0.681617119037812	11.613569649336934
2	24	0.6575657469170799	10.58963201071921
2	25	0.788808688835207	12.52497504987535
2	26	0.6806988509770391	11.635076278220096
2	27	0.5829498412691761	9.264846534088903
2	28	0.6654592352696264	9.983903249717667
2	29	0.7360108610440088	12.098553632562862
2	30	0.6127584131986556	9.45489569466399
2	31	0.8013796002140637	12.624381172952598
2	32	0.7460675901470941	12.180927715079832
2	33	0.7058406737347527	11.847995611072786
2	34	0.7737235951805789	12.404636230055278
2	35	0.6597954269154719	10.315628438570508
2	36	0.6957839446316672	11.763290356018592
2	37	0.6043811147633928	9.710389624864014
2	38	0.6721915915742576	10.010744228078151
2	39	0.7091066163317834	11.143383687193042
2	40	0.6611114807851108	10.3695738207744
2	41	0.8466348811779479	12.97593927236098
2	42	0.7586385015259509	12.283118496538247
2	43	0.6218719221062017	10.122086378462754
2	44	0.7581347255865276	11.270043872536117
2	45	0.6234180065185344	9.81692627150262
2	46	0.7160023638944331	11.00568035152757
2	47	0.6667240399690231	11.499347807593264
2	48	0.7608912730657369	10.985329723581465
2	49	0.766181048353265	12.34402689562851
2	50	0.7353746745352713	12.059459173427122
2	51	0.715897402837838	11.932099563781724
2	52	0.7259541319409234	12.015614840697916
2	53	0.7027040227182977	10.734156112057276
2	54	0.7360108610440088	12.098553632562862
2	55	0.730982496492466	12.057155551787494
2	56	0.658071210495097	11.440061188647551
2	57	0.7209257673893807	11.973930014828047
2	58	0.781266142007893	12.46495086231791
2	59	0.7712094129048076	12.384466076500836
2	60	0.7435534078713228	12.160386507015309
2	61	0.6857272155285818	11.677970714126662
2	62	0.7787519597321216	12.444878464653643
2	63	0.7485817724228655	12.20143434191243
2	64	0.715897402837838	11.932099563781724
2	65	0.8189788761444632	12.762249018100219
2	66	0.723439949665152	11.994790535895156
2	67	0.7058406737347526	11.847995611072786
2	68	0.766181048353265	12.34402689562851
2	69	0.74399747156748	10.62426468043789
2	70	0.7464780610782713	11.165795985956397
2	71	0.6097485383760834	9.696792138525904
2	72	0.66745297376148	10.988630487917955
2	73	0.7536101369744082	12.242344546695294
2	74	0.6505286636677831	11.374313166077325
2	75	0.8189788761444632	12.762249018100219
